orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua,gobierno_local,sitio,latitud,longitud,Poblacion_partido,Personas_con_cloacas,Actividad_principal,"Agricultura, ganadería, caza y silvicultura",Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,Explotación de minas y canteras,Industria Manufacturera,"Electricidad, gas y agua",Construcción,Servicios
,,EN AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ensenada,Boca cerrada (res. extra nat. punta Lara),-34.781.253,-58.008.481,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
33.0,Boca Cerrada (Res.Nat. Punta Lara),EN-adic,2021-10-27,2021.0,primavera,,28.0,,,0.0,0.0,0.0,0.0,6000.0,200.0,20.0,7.5,0.07,0.43,0.19,5.6,61.0,31.0,,0.0059,,0.07891,,46.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
33.0,Camping Eva Perón,EN081,2021-02-24,2021.0,verano,23.8,20.0,8.27,7.98,0.0,0.0,0.0,0.0,2200.0,50.0,30.0,7.0,0.16,1.1,0.41,3.1,,39.0,,,,0.035,,51.0,Muy deteriorada,Ensenada,Camping Eva Perón,-34.820.711,-57.965.319,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
33.0,Camping Eva Perón,EN081,2021-05-19,2021.0,otoño,12.9,12.0,12.04,9.32,0.0,0.0,0.0,0.0,300.0,20.0,10.0,5.4,7.0,0.57,0.57,4.1,8.8,,60.0,,,,,56.0,Muy deteriorada,Ensenada,Camping Eva Perón,-34.820.711,-57.965.319,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
33.0,Camping Eva Perón,EN081,2021-08-25,2021.0,invierno,,,,,,,,,,,,,,,,,,,,,,,,,,Ensenada,Camping Eva Perón,-34.820.711,-57.965.319,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
34.0,Camping Eva Perón,EN081,2021-10-27,2021.0,primavera,22.7,27.0,12.22,9.18,0.0,0.0,0.0,0.0,300.0,20.0,4.0,6.9,0.14,0.33,0.16,7.1,82.0,45.0,,,,0.11036,,58.0,Muy deteriorada,Ensenada,Camping Eva Perón,-34.820.711,-57.965.319,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
34.0,Toma de agua Club de Pesca,EN082,2021-02-24,2021.0,verano,24.5,20.0,4.1,7.58,0.0,0.0,0.0,0.0,1300.0,100.0,280.0,7.5,0.2,0.88,0.33,,,40.0,,8.7,,0.015,,50.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
34.0,Toma de agua Club de Pesca,EN082,2021-05-19,2021.0,otoño,14.2,12.0,11.48,8.95,0.0,0.0,0.0,0.0,400.0,30.0,10.0,6.4,0.26,0.26,0.26,2.1,2.8,,45.0,,,,,72.0,Deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
34.0,Toma de agua Club de Pesca,EN082,2021-08-25,2021.0,invierno,11.4,4.0,12.47,9.44,0.0,0.0,0.0,0.0,300.0,100.0,110.0,5.1,1.1,0.41,0.37,8.8,47.0,31.0,,,,0.131,,58.0,Muy deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
35.0,Toma de agua Club de Pesca,EN082,2021-10-27,2021.0,primavera,24.7,27.0,8.57,8.17,0.0,0.0,0.0,0.0,100.0,5.0,6.0,6.2,0.61,0.21,0.18,2.1,,14.0,,,,,,65.0,Deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
35.0,Arroyo El Gato,EN083,2021-02-24,2021.0,verano,22.9,20.0,0.59,7.36,0.0,0.0,0.0,1.0,3000.0,400.0,300.0,6.6,2.4,1.0,0.63,5.8,,36.0,,,,0.011,,40.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
35.0,Arroyo El Gato,EN083,2021-05-19,2021.0,otoño,14.5,11.0,4.47,7.68,0.0,0.0,0.0,0.0,10000.0,2800.0,1600.0,6.5,4.3,0.38,0.38,3.8,12.0,,16.0,,,,,38.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
35.0,Arroyo El Gato,EN083,2021-08-25,2021.0,invierno,12.1,4.0,12.72,9.25,0.0,0.0,0.0,0.0,700.0,20.0,50.0,4.4,0.7,,0.11,5.2,,23.0,,,,,,67.0,Deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
36.0,Arroyo El Gato,EN083,2021-10-27,2021.0,primavera,22.4,27.0,3.91,7.56,0.0,0.0,0.0,0.0,6100.0,5100.0,660.0,4.6,4.1,0.28,,12.0,48.0,15.0,,,,,,39.0,Extremadamente deteriorada,Ensenada,,,,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
36.0,Ensenada Prefectura Isla Santiago,EN084,2021-02-24,2021.0,verano,24.7,20.0,5.61,7.67,0.0,0.0,0.0,0.0,160.0,120.0,90.0,8.2,0.1,0.61,0.25,,,26.0,,,,0.009,,57.0,Muy deteriorada,Ensenada,Ensenada prefectura isla Santiago,-34.833.911,-57.880.211,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
36.0,Ensenada Prefectura Isla Santiago,EN084,2021-05-19,2021.0,otoño,14.4,11.0,9.11,8.1,0.0,0.0,0.0,0.0,600.0,100.0,20.0,8.1,0.06,0.23,0.23,3.2,2.2,,39.0,,,,,74.0,Deteriorada,Ensenada,Ensenada prefectura isla Santiago,-34.833.911,-57.880.211,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
36.0,Ensenada Prefectura Isla Santiago,EN084,2021-08-25,2021.0,invierno,12.9,4.0,9.27,8.04,0.0,0.0,0.0,0.0,500.0,100.0,380.0,3.5,2.9,0.28,0.14,6.3,,19.0,,,,,,60.0,Muy deteriorada,Ensenada,Ensenada prefectura isla Santiago,-34.833.911,-57.880.211,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
37.0,Ensenada Prefectura Isla Santiago,EN084,2021-10-27,2021.0,primavera,22.0,27.0,8.7,8.15,0.0,0.0,0.0,0.0,400.0,100.0,225.0,7.9,0.74,0.22,0.13,3.9,41.0,25.0,,,,0.02492,,58.0,Muy deteriorada,Ensenada,Ensenada prefectura isla Santiago,-34.833.911,-57.880.211,63997.0,37375.0,"""siderúrgica y refineria de petroleo""",,,,,,,
27.0,Espora 400 m,QU061,2021-02-24,2021.0,verano,24.9,18.0,4.84,7.36,0.0,0.0,0.0,0.0,1800.0,520.0,90.0,4.0,1.5,1.2,0.51,,,23.0,,,,0.027,,45.0,Muy deteriorada,Quilmes,Espora 400 m,-3.469.195,-58.253.889,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
27.0,Espora 400 m,QU061,2021-05-19,2021.0,otoño,14.5,11.0,8.65,7.47,0.0,0.0,0.0,1.0,6000.0,1000.0,20.0,3.8,1.4,0.87,0.87,8.9,12.0,,50.0,,,,,44.0,Extremadamente deteriorada,Quilmes,Espora 400 m,-3.469.195,-58.253.889,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
27.0,Espora 400 m,QU061,2021-08-25,2021.0,invierno,14.5,7.0,9.29,7.29,0.0,0.0,0.0,1.0,12000.0,50.0,5.0,3.2,0.1,0.52,0.41,6.6,,29.0,,,,,,49.0,Muy deteriorada,Quilmes,Espora 400 m,-3.469.195,-58.253.889,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
27.0,Espora 400 m,QU061,2021-10-27,2021.0,primavera,23.1,28.0,8.83,7.43,1.0,0.0,0.0,0.0,4000.0,500.0,5.0,,0.8,0.24,0.53,6.2,37.0,9.9,,,,0.02017,,50.0,Muy deteriorada,Quilmes,Espora 400 m,-3.469.195,-58.253.889,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
28.0,Náutico 400 m,QU062,2021-02-24,2021.0,verano,20.8,18.0,7.17,7.57,0.0,0.0,0.0,0.0,3800.0,1000.0,180.0,4.4,1.2,0.98,0.49,,,22.0,,,,0.04,,44.0,Extremadamente deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
28.0,Náutico 400 m,QU062,2021-05-19,2021.0,otoño,14.0,11.0,6.99,7.5,0.0,0.0,0.0,1.0,5000.0,2800.0,40.0,4.3,3.0,0.53,0.53,4.0,4.3,,95.0,,,,,44.0,Extremadamente deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
28.0,Náutico 400 m,QU062,2021-08-25,2021.0,invierno,13.6,7.0,8.97,8.24,0.0,0.0,0.0,0.0,2000.0,100.0,10.0,4.8,0.2,0.38,0.29,6.8,,30.0,,,,,,64.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
28.0,Náutico 400 m,QU062,2021-10-27,2021.0,primavera,23.5,28.0,8.84,7.59,0.0,0.0,0.0,0.0,3000.0,100.0,34.0,5.1,1.6,0.32,0.29,5.8,36.0,16.0,,,,0.04213,,53.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
29.0,Pejerrey Club 400 m,QU063,2021-02-24,2021.0,verano,25.5,18.0,4.66,7.34,0.0,0.0,0.0,1.0,400.0,380.0,30.0,5.1,0.76,1.0,0.43,4.0,,31.0,,,,0.018,0.8,46.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
29.0,Pejerrey Club 400 m,QU063,2021-05-19,2021.0,otoño,15.0,11.0,7.58,7.42,0.0,0.0,0.0,0.0,7000.0,2000.0,10.0,4.4,0.82,0.73,0.73,7.0,4.5,,70.0,,0.005,,,48.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
29.0,Pejerrey Club 400 m,QU063,2021-08-25,2021.0,invierno,13.1,7.0,8.63,7.93,0.0,0.0,0.0,0.0,10000.0,500.0,140.0,3.7,1.0,0.46,0.34,8.1,,18.0,,,,,,47.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
29.0,Pejerrey Club 400 m,QU063,2021-10-27,2021.0,primavera,24.3,28.0,13.18,8.11,0.0,0.0,0.0,0.0,2800.0,100.0,40.0,2.9,0.6,0.57,0.51,4.4,88.0,11.0,,,,0.07239,,49.0,Muy deteriorada,Quilmes,,,,633391.0,469008.0,Pesca explotación de criaderos de peces y granjas piscícolas y servicios conexos,5.0,1.0,0.0,3.0,2.0,2.0,2.0
10.0,Del Arca,SF015,2021-02-24,2021.0,verano,26.0,26.0,3.84,6.92,0.0,0.0,0.0,0.0,4000.0,2500.0,960.0,3.5,1.7,0.84,0.36,3.0,,55.0,,,,0.0,,41.0,Extremadamente deteriorada,San Fernando,Del arca,-34.438.919,-58.536.519,171616.0,157308.0,"""Actividad náutica""",2.0,7.0,0.0,5.0,7.0,7.0,5.0
10.0,Del Arca,SF015,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,San Fernando,Del arca,-34.438.919,-58.536.519,171616.0,157308.0,"""Actividad náutica""",2.0,7.0,0.0,5.0,7.0,7.0,5.0
10.0,Del Arca,SF015,2021-08-25,2021.0,invierno,18.0,12.0,5.95,7.32,0.0,0.0,0.0,0.0,3000.0,100.0,40.0,2.3,1.0,0.26,0.3,2.7,,25.0,,,,,,60.0,Muy deteriorada,San Fernando,Del arca,-34.438.919,-58.536.519,171616.0,157308.0,"""Actividad náutica""",2.0,7.0,0.0,5.0,7.0,7.0,5.0
10.0,Del Arca,SF015,2021-10-27,2021.0,primavera,22.0,25.0,3.61,8.13,0.0,0.0,0.0,0.0,3000.0,300.0,30.0,,1.1,0.27,0.29,2.3,57.0,17.0,,,,0.00178,,51.0,Muy deteriorada,San Fernando,Del arca,-34.438.919,-58.536.519,171616.0,157308.0,"""Actividad náutica""",2.0,7.0,0.0,5.0,7.0,7.0,5.0
11.0,Espigón La Farola,SI021,2021-02-24,2021.0,verano,,,,,,,,,,,,,,,,,,,,,,,,,,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
11.0,Espigón La Farola,SI021,2021-05-19,2021.0,otoño,,,,,,,,,,,,,,,,,,,,,,,,,,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
11.0,Espigón La Farola,SI021,2021-08-25,2021.0,invierno,,,,,,,,,,,,,,,,,,,,,,,,,,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
11.0,Espigón La Farola,SI021,2021-10-27,2021.0,primavera,,,,,,,,,,,,,,,,,,,,,,,,,,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
12.0,Reserva Ecológica,SI022,2021-02-24,2021.0,verano,27.8,28.0,4.84,7.69,0.0,0.0,0.0,0.0,5100.0,2000.0,260.0,4.6,0.69,0.85,0.3,,,27.0,,,,0.001,,42.0,Extremadamente deteriorada,San Isidro,Reserva ecológica,-34.465.281,-58.493.061,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
12.0,Reserva Ecológica,SI022,2021-05-19,2021.0,otoño,16.0,17.0,9.37,8.01,0.0,0.0,0.0,0.0,88000.0,6000.0,1300.0,6.6,0.97,0.27,0.27,8.7,4.5,,210.0,,,,,36.0,Extremadamente deteriorada,San Isidro,Reserva ecológica,-34.465.281,-58.493.061,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
12.0,Reserva Ecológica,SI022,2021-08-25,2021.0,invierno,16.0,13.5,8.02,7.52,0.0,0.0,0.0,0.0,1000.0,1000.0,100.0,7.0,0.8,0.35,0.35,5.5,,20.0,,,,,,58.0,Muy deteriorada,San Isidro,Reserva ecológica,-34.465.281,-58.493.061,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
12.0,Reserva Ecológica,SI022,2021-10-27,2021.0,primavera,25.0,32.0,6.4,7.4,0.0,0.0,0.0,0.0,15000.0,2400.0,290.0,3.4,2.1,0.31,0.27,2.8,39.0,11.0,,,,,,42.0,Extremadamente deteriorada,San Isidro,Reserva ecológica,-34.465.281,-58.493.061,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
14.0,Perú Puente,SI023,2021-02-24,2021.0,verano,28.0,28.0,3.6,7.67,0.0,0.0,0.0,1.0,40000.0,37000.0,4800.0,2.8,4.2,0.86,0.53,4.8,,5.2,,,,0.0,,33.0,Extremadamente deteriorada,San Isidro,Perú puente,-34.484.169,-5.847.945,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
14.0,Perú Puente,SI023,2021-05-19,2021.0,otoño,18.0,17.0,3.29,7.42,0.0,0.0,0.0,0.0,15000.0,12000.0,2000.0,22.1,5.0,0.51,0.51,4.3,5.6,,6.9,,,,,38.0,Extremadamente deteriorada,San Isidro,Perú puente,-34.484.169,-5.847.945,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
14.0,Perú Puente,SI023,2021-08-25,2021.0,invierno,17.0,14.0,4.07,7.27,0.0,0.0,0.0,0.0,80000.0,5000.0,2800.0,21.0,1.6,0.41,0.45,4.1,,9.0,,,,,,36.0,Extremadamente deteriorada,San Isidro,Perú puente,-34.484.169,-5.847.945,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
14.0,Perú Puente,SI023,2021-10-27,2021.0,primavera,26.0,32.5,5.9,7.3,0.0,0.0,0.0,0.0,5000.0,2000.0,450.0,9.0,0.6,0.36,0.32,3.1,34.0,9.4,,,,,,46.0,Muy deteriorada,San Isidro,Perú puente,-34.484.169,-5.847.945,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
13.0,Playa Espigón de Pacheco,SI024,2021-02-24,2021.0,verano,27.0,28.0,5.66,7.82,0.0,0.0,0.0,1.0,7600.0,7000.0,270.0,5.5,0.37,0.56,0.34,,,35.0,,,,0.001,,42.0,Extremadamente deteriorada,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
13.0,Playa Espigón de Pacheco,SI024,2021-05-19,2021.0,otoño,15.0,16.0,9.44,7.99,0.0,0.0,0.0,0.0,2500.0,2000.0,100.0,6.2,0.82,0.36,0.36,13.0,3.9,,340.0,,0.007,,,48.0,Muy deteriorada,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
13.0,Playa Espigón de Pacheco,SI024,2021-08-25,2021.0,invierno,15.7,14.5,8.14,7.03,0.0,0.0,0.0,0.0,14000.0,4400.0,700.0,5.4,0.5,0.35,0.37,5.5,,23.0,,,,,,41.0,Extremadamente deteriorada,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
13.0,Playa Espigón de Pacheco,SI024,2021-10-27,2021.0,primavera,27.5,32.0,7.19,7.55,0.0,0.0,0.0,0.0,4000.0,300.0,30.0,5.6,0.1,0.31,0.3,,42.0,7.6,,,,,,54.0,Muy deteriorada,San Isidro,,,,297282.0,275528.0,"""Explotación de minas y canteras con el 11,53%. Asimismo, es el segundo en participación en el rubro construcción""",0.0,5.0,1.0,6.0,3.0,1.0,1.0
1.0,Canal Villanueva y Río Luján,TI001,2021-02-24,2021.0,verano,25.6,27.0,3.91,6.96,0.0,0.0,0.0,1.0,4000.0,1000.0,330.0,6.5,0.4,0.92,0.37,,,60.0,,,,0.0,,42.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
1.0,Canal Villanueva y Río Luján,TI001,2021-05-19,2021.0,otoño,15.6,13.0,8.28,6.79,0.0,0.0,0.0,0.0,4000.0,200.0,50.0,3.0,0.98,0.2,0.2,4.1,,,110.0,,,,,48.0,Muy deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
1.0,Canal Villanueva y Río Luján,TI001,2021-08-25,2021.0,invierno,14.8,13.0,9.9,7.09,0.0,0.0,0.0,0.0,1000.0,200.0,68.0,2.1,1.1,,,,,27.0,,,,,,64.0,Muy deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
1.0,Canal Villanueva y Río Luján,TI001,2021-10-27,2021.0,primavera,24.4,29.0,7.28,6.91,0.0,0.0,0.0,1.0,400.0,200.0,65.0,2.7,0.44,0.27,0.12,,31.0,45.0,,,,0.00356,,55.0,Muy deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
3.0,Canal Aliviador y Río Lujan,TI002,2021-02-24,2021.0,verano,24.6,24.0,1.21,7.12,1.0,1.0,1.0,1.0,20000.0,18000.0,4600.0,2.8,6.0,0.68,0.56,6.3,,17.0,,,,0.013,,26.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
3.0,Canal Aliviador y Río Lujan,TI002,2021-05-19,2021.0,otoño,15.7,13.0,4.82,7.04,0.0,0.0,0.0,0.0,80000.0,60000.0,5600.0,2.9,4.3,0.51,0.51,4.8,5.6,,70.0,,,,,36.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
3.0,Canal Aliviador y Río Lujan,TI002,2021-08-25,2021.0,invierno,14.7,14.0,2.3,6.8,1.0,0.0,0.0,0.0,30000.0,10000.0,240.0,,3.0,0.57,0.58,5.0,,21.0,,,,,,34.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
3.0,Canal Aliviador y Río Lujan,TI002,2021-10-27,2021.0,primavera,24.6,29.0,1.81,6.71,1.0,1.0,0.0,1.0,4000.0,1000.0,1350.0,,3.1,0.47,0.39,6.0,43.0,19.0,,,,0.03026,,34.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
4.0,Río Carapachay y Arroyo Gallo Fiambre,TI003,2021-02-24,2021.0,verano,24.0,24.0,2.9,6.82,0.0,1.0,0.0,1.0,4000.0,400.0,20.0,2.6,0.85,0.59,0.29,,,33.0,,,,0.0,,42.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
4.0,Río Carapachay y Arroyo Gallo Fiambre,TI003,2021-05-19,2021.0,otoño,15.1,13.0,4.87,7.05,0.0,0.0,0.0,0.0,40000.0,20000.0,1500.0,2.9,4.5,0.5,0.5,7.5,5.2,,110.0,,,,,35.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
4.0,Río Carapachay y Arroyo Gallo Fiambre,TI003,2021-08-25,2021.0,invierno,14.4,11.0,3.31,6.79,0.0,0.0,0.0,0.0,10000.0,10000.0,1700.0,2.1,2.8,0.44,0.48,4.6,,20.0,,,,,,40.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
4.0,Río Carapachay y Arroyo Gallo Fiambre,TI003,2021-10-27,2021.0,primavera,23.8,31.0,4.71,6.77,0.0,0.0,0.0,1.0,3000.0,2000.0,10.0,2.0,0.3,0.2,0.19,,37.0,33.0,,,,0.0,,49.0,Muy deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
5.0,Río Reconquista y Río Lujan,TI004,2021-02-24,2021.0,verano,24.8,22.0,2.95,6.81,1.0,0.0,1.0,0.0,8000.0,2200.0,800.0,3.2,2.3,0.89,0.44,2.3,,50.0,,,,0.0,,35.0,Extremadamente deteriorada,Tigre,Canal Villanueva y río Luján,-34.408.061,-58.590.839,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
5.0,Río Reconquista y Río Lujan,TI004,2021-05-19,2021.0,otoño,15.3,13.0,4.74,6.75,1.0,1.0,0.0,0.0,82000.0,25000.0,2100.0,2.9,3.2,0.44,0.44,7.2,3.3,,110.0,,,,,29.0,Extremadamente deteriorada,Tigre,Canal Villanueva y río Luján,-34.408.061,-58.590.839,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
5.0,Río Reconquista y Río Lujan,TI004,2021-08-25,2021.0,invierno,14.8,14.0,5.33,6.82,1.0,0.0,0.0,0.0,1000.0,500.0,100.0,2.2,0.8,0.36,0.35,2.1,,21.0,,,,,,57.0,Muy deteriorada,Tigre,Canal Villanueva y río Luján,-34.408.061,-58.590.839,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
5.0,Río Reconquista y Río Lujan,TI004,2021-10-27,2021.0,primavera,24.7,31.0,5.07,6.75,1.0,1.0,0.0,1.0,6200.0,1400.0,200.0,2.2,,0.21,0.2,2.2,33.0,31.0,,,,0.00119,,42.0,Extremadamente deteriorada,Tigre,Canal Villanueva y río Luján,-34.408.061,-58.590.839,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
6.0,Rio Tigre 100m antes del Rio Luján,TI005,2021-02-24,2021.0,verano,24.5,22.0,1.86,7.11,1.0,1.0,0.0,1.0,20000.0,8000.0,1940.0,3.1,6.9,1.5,0.96,,32.0,13.0,,,,0.0,,28.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
6.0,Rio Tigre 100m antes del Rio Luján,TI005,2021-05-19,2021.0,otoño,15.3,12.0,4.25,6.74,1.0,1.0,0.0,0.0,120000.0,48000.0,4600.0,2.8,4.5,0.55,0.55,6.5,5.6,,85.0,,0.007,,,31.0,Extremadamente deteriorada,Tigre,,,,446949.0,144834.0,"""La industria metalúrgica y la actividad maderera""",4.0,4.0,4.0,4.0,5.0,3.0,4.0
